file_name,category
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/2c69dfb3de00c71a1d6f903ec4159f817ff08181.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/6189624ae6938c331da4ddc4212ffe28d251a87c.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/f38753c76dcf04addfa48cc93420447b7e50a799.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/fa0493a06486a183455d27e482bc4d2eb5908966.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/c30f26435573701016da9c30659cf8c0121bf475.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/9bc140cd977a4302a4dbe3a14d228b5d945ca055.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/1659606e69b8780b6fe7bbfc3aa9e32a4b45fa9a.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/a725b03b74ff8d3739a12bc98ec87152c273bb4b.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/15f12d1a2a05d244a036dd212f633755a38cd52e.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/f698fc8f40cc2ff160f1506e573356e538406d8e.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/7dbebdd85e110e667a18dfd2d0534489dde561cf.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/83890d5b41f9207a714871577419e017a7bce05c.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/087041dd5ab7de8d98037b7c6a5edb6fd001260a.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/c39fa03bf0caba46d6ce41b3b4dce45ec22bcd23.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/df40fc69f9095d441733b2fd3eb890f9e67a58c7.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/9dd95062b466a4f2d1716dd48dfa185066a0c545.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/69efe681a22783f98f37fd72a6052c2cf5e78443.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/f78a41ff78b89729f3d00df292ef8ddefbe25193.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/080638d3dacaab387c6f93085d9721137d60c6c7.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/e6d3c6d536ba582c3deaacc8c7398ff47b294568.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/159f3c8f450c29d23b569b566dfcf6c754de2a4a.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/93e6a801366721e017c6bc7fcb6eb9a645aed1e9.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/00c8116a69ff5749f10752200c1419ac41ebe46d.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/1e7e2730d6485a0002597b675867c0af5c3b4b4d.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/9a82ffd3c243ea4e88cfe5eb548816ca86d2af1b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/f3e15b15751c62ff7e21f8c47e7dc5604cbb6424.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/cb67b58752f0219e1729c5fa2b94f28e86bf7ab4.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/72d2018be94ba4a41d2c5cd0ffcb8d687e2b0472.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/39b772e87d5a945abf9952d1b8c2723d2aaf4eab.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/41258b312ecf2ce303315982851d0639a9392453.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/41442aba847bc64d4e8b001d3a68cf334e729b98.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/25096f5568bc44a7004cf2dbc338931f814fe8fd.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/223e3976f233531c5053ea61390ee7cc552f6a32.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/faefc8defaed8dc7ed3faa49b37007c2fd51db95.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/014220385a706e564ae9767e4f272f4e5d385abb.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/ea7903342d23e2a9f25f1bcf3cfcafe1a96f2695.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/32a1ef43da1cb09378afa590405eadf3ab144d28.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/ea07fed3de2f7ecf3e3dba0dcff75cb5240cd8c6.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/a2309528516d2deb92a030d303dfb7d44eb5a781.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/eb26912de7f298d0a3e6a5e8442e686bf4d0c6e2.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/81f51a250caf61075d2f1a45eed87e1046a8ce58.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/026f6cfdb6f0ea49b5d68418a3d18cce77b18e67.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/c25c3d37d7e1503d0eb89a6d2f522aa9743998ff.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/d8493bc47cca488416e085550cf4ab8aea579b35.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/a8ede79a9b25055e2cbcb449002993bdf4c1b342.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/d68415d3f906b0d54059e9b8179e376992aa1b87.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/b5de461b5aa003cfeb6ecb2ae2f6985fda344b0c.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/b7b26dcad938f5e9624135e06df14d8d420d5de4.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/3895dc138ef0671f09ffb5e962d5cd6a71808b4b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/5013e26fef04f81ef2014cee443b5dc703c6ca56.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/86e360cb927709802f553db686f2b70e728cd65a.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/87124c7ac5d0786b34bc783b4a79e5e811eed5ff.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/eaa9b868f870f9fa5958f2477684f4e0ec9c5e2a.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/2f2dbeefbcdba5c713d3fced48501063c2f8d0a3.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/022c62363d94c711b9e206c6eb4409f1d4b7ecc9.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/a9ac68d6072fc4ae907fdbe204598e2691fd468a.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/c44029e4c0bad7b904c4a22bca462f0c70e8381b.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/becd2e4c322277f534c5e39b58d5df4e15dfd74c.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/bb2dc1754ce672b4fee140b4a6a74ce9703845c7.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/ec7c80c38f1868efeed2f5e467744aeb66f65eff.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ea3963301c2e360fd542473c7bfe120634c6f1f1.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/629656036f070b449eba9881a82275001496fdce.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/86a46607339a0feb2e1f29a3f7ac7fe32a4eac73.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/b77925a869dd802a339601e53dae6a8950f907c2.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/d35942d1cfa584ddaaa813f70d7dd27b5b58da18.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/a6ca50812e6da72ba641d728fceb42954a94ca57.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/ba159f470ab4d6fb6e92e9f1195208f082b5a566.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/bb93343c12e0e358f55314bdf793d24de6ce2859.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/357ae24e811351d0fe06bffe37d09ace0ea16304.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/a27da0f3809b66f9731336b429e62d87ee4aafbe.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/fd9cfe63826cdf53db6f5daa07a5c7acadb3d4f3.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/438d36670129b93079820489ea3a05fbce5cec5c.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/e832d5699890898a9c9e5e88a6262e8a9e23bc42.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/21124c4e68d15102f413122b585248bf27a7b5a0.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/153937552b7d8d877a73a1fdd5346d2607eca22f.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/686433e399f532976135f587e074ed9d76ca017c.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/a9ea65a77000bf81dd17bbcec4224178e4fab559.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/d5e858e61d5fd3ff91a0829e9794239e4398341d.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/bb0fbf9da3546f5db5afa35aece7d8805bbb9117.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/bd3d6d99614ebe07444218c349df1d75d78b660c.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/3410bbeff628c104d198c46f558aade4f2109d32.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/8289c65e6e2660614803650ed861771640458265.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/fe5cdc05604ff73448e0a05b945a10ac1ad90729.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/b2cfd81553e5ff95518c3eff0c452d3103ff798e.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/71cc297f74ce2c3d816a490feb22123f338f321d.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/b76363e2dba45fb4ac3017734f2dd09a10b5b12c.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/53bdba472e5b5243c189793fe4a225e069e737c5.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/7e88b39173381055d9c215913ac46d97b0a3049f.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/8d9dbb0ca79e097cf37aa4677521c8b23a4f026f.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/d03e4a2a5df82fc78f75f4fbcd6d36467d85e2a9.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/3876e98853e0b37fbcd523b4a4fe1adaf298c684.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/5072c9955123d69980efce87a8734189c8e4d545.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/fb96dadfcadee6e1e2f5d1bfd0d4f12f3d2ab860.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/fe7d043642a58f700b7e0dff1955a1b83c97e88b.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/d99b591eb77c99551f11bfb38a6a796ebccb1423.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/619eb762230fdc086cd2567edf925661bdbb9d6e.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/f24cfa40cb3d4d212950ee1c3e7ab7f1fe0b26b2.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/360b17d513f07aa166307c85628a12bec15f432e.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/7f9ec2e08fef6d35740ddef1fd49e8775751388c.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/4663c6d376b2268afcc9f6a36e61a025914f52c1.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/d9df530c380a242a6bb266b17d4b961034d1f315.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/51a4d33476a49d04e8b0ed555d573483ee6e369c.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/5315b323769a2079f82a1a72cf268e289b9e7a6f.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/3674f39451342292f82048b17f04bc3ac6154b9b.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/931673137a00f2d7fc8be4ac33787b185cab2590.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/bdfdad7259c1427b3b3b2ecc6edb09190ec5c045.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f311657363200a338c4b06b95f533e75532ef4ac.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/9bddbbdfcd6f66fabb6eab1e7abdbcbfca6e2565.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/a1e57f0637e6b8155269fd84fed156d239037794.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/c745850514e65aa559750c0cdaddfc8eaded7f0b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/7615b6844f713ee1b1964371b6ca4e30b03d7277.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/61b8b29dcd3717ff31d0388bb5a455b864ad9f68.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/af6d016bb7f0067c888a8d7a09b6dd2618fda85a.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/0b5af5e610f91e6b734199af8549623cea96c7b3.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/70912ccf9010bbc47333ed6e4472eaa1f678be9c.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/f3bf4e090b7ad40c0c5e121fb20442d11ff80d3f.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/dc3eb0bc5c63e33636bdc6205c23f53b897b80ad.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/f77286d874f107e95c0aacbb92ff636b7655ca21.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/ce9c097b7200d2478c3321c8abd447415664f29c.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/aaec49433ba3f7a3743936e7db64aa64fa9b4df9.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/d7b9e04012b94545bf95975ccc6da3062e3934b1.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/f783c3a1059fe4f9427206cec3c4751a710c39b0.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ab5dd578158344607eab6005dde038bcbbf6f79d.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/075d0f42e9cd65d23133e5f47ab43395fd427d98.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/8918b0623e858c20ae503af5c95212a79f850446.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/cdc31cee486beb37d0964cf130b55837f526965b.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/ec705d9db56f339dda2b5964befa0f4651596a93.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e5792e208fc71e7ee22c411a4b4c27a7a60758f3.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/765a08a95754502378a4482175dafc9b9f694a32.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ef08af271c11f82d72c49d90d025fbd075eb59e4.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e544fc8f23b3083b7bfa05300000785642f3a9f6.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/b72f1ce92b3e1cf4444e2cd220174f4511bc50ea.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/da0f77ba0b63f9d07142ca71227a50bbe7d253c0.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/177a8fd502f2eb8b2dd54c8ed092a6c17bf63e28.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/47a8a49831843ef5b622dd498adcd56bdf489fcc.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/2f7e83557f3c3bcb26e4192c9a75a058f05beff4.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/277a53c898d171dc96f5863b96730b11deaddb47.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/0127e6ff60289a5bca19075d2134cc648c5fc22c.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/cad6d0325e46c726a4687af29f2bdb2899afabee.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/a79de9c72bb2be27ae49df07becc437248129b2c.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/669844f99fb0e569a381ff073be9051be763e36d.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/bda51d71e46362ed280d057d5a6184205ba48b8f.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/75cf1d64acbdef6db2d7cc0c7a372873f355a15d.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/80b008a45922748e060a54bdf0555213be4952d5.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/087f7c8433eaa624dc45a43ca5ea2ab1288fd46c.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/aaf0ab0fb621bd91fa7c78e6abc7bfbacbcc3a50.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/220903da59199e98d4244331ad205eb6f16f9083.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/c03f85b39d5c70b1f6ded12b8d1d070dc40f0730.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f1a3eb284422f19155f61f10bc5e9e149c4993ea.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/e970b4624b8eff556ba5ef09f59def3eca0e6426.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/f6dfef446db9cc0f72312d21c3950ea15c75260f.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/7dbc5d91b595842736e321e08cb0dc92f3739592.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/e0cec1f2a83efe557a5498dd5ef61729f61becd9.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/eaa10b47bff72070013e515a1ff8a15434fc3f4c.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/a256dae070a4c00901dd32340bc8abe1ecd12fa5.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/3799b653a3dc08e9ebc4691b8020100582e6224b.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e50bcca3212d0680b982b38016ec6ca7b7905e16.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/050af50509a1e7a7c2a8802a7c0916cd5c2a626d.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/d3947c2f627369787022277adf88d4374972a10a.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/a6359455484279afc4f0c0b1fc304f9c21b7ad92.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/4013162aabba1a6285d53db2bf91742a9f944eb7.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f7bf7b459690eb5d29314e93e28d9f99a49ab2ba.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/05f6b4111209aae4da7fa8bce58123da1bd6dc66.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/61e5578353d7b0c164132046d08bc118b30c3338.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/80e25c57cab952e445731c3cbdc6a1046e453b98.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/5b1dae9d6e346a0ea25df07a96c95bb11c71fec9.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/643b244302d0eb21a76829789ef84390d5957ba9.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/f2de0a21c531006581f009a7162e9533ee6f9bb4.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/fbe16ae9657bed94b528b5e21a2ac78756f02926.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/9277d4d0df9b53201cb010321ed9e1a9a4e16b1c.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/653a1e663b11ae237259fdf7afb595ef1f8f40e3.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/cda482b9be788591790d52cdc2496461a991ed0a.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/e0dbcd341e3b2f2d6a93f8e7cab4628f30cd0a46.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/c32cb33478ee73ec6929c8f4e2e263b97e64e8ab.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ee12180ab47b93274afb65368b009bc5e58f830e.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/a338df5afbcf359f58e02047a0e3da53eafd9bf0.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/d3165416acd86437576fdf34163ea300ac26ffd0.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/4346b1e89c8e628637f643c2836e8262b9389c83.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/10f6fbe9e42b6cf1687fa14de126234e7d3e6fbb.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/a36d4bf2786d5d36d82c12efaaec24387774ed01.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e70cef27c2019cd053e108e61f682b9096383e9d.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/fe340dd3be46c6a6f55d883be4c139223af642c8.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/cfee4dc084bcd12c8352041db98d550ae30b31ef.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/614bf246a6ce37342143da9f3909f9c07f73c015.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/78466a9ae98175bfe5f6f4e2cec6628c22393a2c.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/443bc0f3f1bf378acbe27f110bf1f451cbcf4924.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/f871702273ab628813c5d473d405057ef9002262.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/a991f5ae4b74a95ffdc82d858b196d9dc1ccec51.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/fb17c68f99ba67b2624de9c8e2c4a84e87f2d673.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/47954c0d00ea8e28ce4c3dc2d000a73c5ab5e58e.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/876957d9a9919dfafefc1f73bb5ccdde1eb51752.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e3118210ad93ad38912a6270dad1e125aeb42091.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/43369c2343bbbb4e88602a49bbf2651ae5eed6ae.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/fac29543fee588e82dfdc52b315fb1feea6056a5.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f2eb4167c7c4dbf90707740c4c227286d3663f4d.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/e3e84f24a9269c9d4b67903f18cf1fa0d8a21218.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/efb7059eb1a0384f717219e0e07aa568460bfbc1.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/ae9fe457985c987f8043b6fe20939c05c12df0ea.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/e451af083822bc0098d67f6205c9519bb768c8e8.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/37fc931d7875978bd2329dab9235ca91acac8944.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/90d18a867f4ca804bb174188a6b05841766f43d3.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/c6f7e07bfe5d8b92232fbd412946b9d6f2a16230.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/35196bec85e1404840467441a6fcd4c248afb868.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/a1de95a479a062e6cf445fa8a063cc98abe6863d.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/c5a8cad93c75f5d40101779508fea7586dbcf195.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/dfad8dd84be9d0d10463d5e73a303d7c50be8dc5.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/b38adf9c658fb9bebe9ebcd9136a43073545bcd7.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/c42f775ccc26ef324dc9de6ac32623f818cd93b4.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/7141fdaaedbae1b110f494bf57b79b7cc3aaf5b9.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/e218fa9df4293ecd447b09392a8a94a8565aef1a.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/c4c61645d481693df53c8d6d33b20e4f2e1bb3ef.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/25f3b03f809c48a18f810b1244a8060f2a4d6f96.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/36207b028e4f23570fa7507f22591c66d9c8ffda.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/616c459dcccb01f8d5ff5107e4d6cb81b51c9a93.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/ba20947d4d5a26b8f669d22f41eccd5fda96ed2e.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/ea5a64c20d693fb00f052a2c48e2a62724837146.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/d14d2458ed7aad48aaab9d182f61ed9df9742ad3.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/d7d89a73d4034964da4fe0cea4d1b23efa3dd46d.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/dcf6439df248fe27d2038eca9b5407840f26d78b.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/e82ebf07ebfcab5a19790d4dd1cf3fc98eb6f5e3.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/651254874564b3b365a153a32c56f3ca6295e0f4.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/68f2cc0b05fe09f47e17b595473c001fd8a67a0b.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/photos/75dfedfe67fe656e33ccec24d79ee486283fe46e.jpg,0
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e5463b9b25c8b2d570bdf4c280f96424676d02ff.jpg,1
