file_name,category
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/fb921c267effe681d20d4e69260aed3150f96a39.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f6b57b68ca319feb440fd28a0b42e1843881d42b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f84d75a5967ae815ba0f3600603b790031dd0846.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f3b3b50408365b7d548e2b18f98ce32df5a3fc7a.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/04da6e64edb8c2497b40a3df02d01f6988bbbf6e.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f4ff9c924514ee8b3d5ac8478274e5a349671662.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/6ca17a493d8330f0036cbf2fbf7c513d1edf9b04.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/4c2ad0ca72d7bb9e050d50084f28f604a6d74647.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/6d3171216765fb82b37867ccf6b15edd0cb97989.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/61031cba640209f865f79488990700a377b22ee4.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/efb89898ade3f031ceb13b703df14d50b2cd233e.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e79ec10f82e723baf74097e9d987ed36a0267b54.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/64e06511b677f74a47bdf2056f5bf34e786f7271.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/eaeae7e7ef3f35e91f0c14fa202045ff2b62f9f5.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f9c599bafd34de7bfc295c2b1fce0dc9f6453b03.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f43c60ee384b9a97255370983c8edbd58ccfd32d.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/9f119e5b9ff0ab49d75aa5ae9141f1ad8cfe8992.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/529e3986672a1836fbc5151e161d56b340f7fb6b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e610e1d558c37b007bde133e669495877f923b16.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/651daf170863833b826829e51b4db8eafb62ee7f.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/b2d1775c121843ebaafbaf7b5fbf0d6f2abdff0d.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f40ae9ffcd026d65d63c68ee7340c5fe0634e61d.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/82a444b185370493bcca772a05096328a3838d17.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/4951f37171c9a7abbc3bf310efea5c02f73ca5c0.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/8f9dc4817f5fde458df660cbaeec85f82a24b4ce.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/0d6f1df39cd257526d1f95fd44749c985026c0d2.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/95d7d66c2cb89adb11640d1f85adbec32f25c9b0.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/3976004a26943aefb81f5952b0861d623f5aae90.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/7348e30a85596b3642b7e867af94a18e133740a3.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/62b2644f20b5105afd79829b2644a62531f4de3a.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f564a1b185489a257c55419315079b348cdf819b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/c146ca64dcdfe8d1e74814a67b567479b48caff3.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f080e5d4795fa04998b4812dcbe3a9e4716b9140.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/8942e14b08d1ebe29e6a22f504dd5e173c8a15b8.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/0d61cca38d40ed8808b68bf181be8c0996934237.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e07105e5ffb714f2c1a75f0d1c2fd9e9f8a58968.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ec4769be359812c312d3674cb302df2ea3c6632b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/6d0db5c00326419d146e7002b7d1623c6ccf6994.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/bd37fd024ccbc50dc79de2e20fb52271a62f2d82.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/075ca337a09ab4399a592f5efaaecf2dfc2419ed.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/704be067aa6c166a26614a484244dd6afe2e6ac9.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/1dd914a8508068b6d4d264ed09cfe56eac8b35bf.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/b083ded9398fc48c4dd222dfa354f982e4111f6e.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/efe6c40a3db9aa69db7dfab3fc4c5244d79bb963.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/edce88d0e7a742bd630dd905006c806570e4e894.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/1afdde2c6573987e1a38b35c977aa0df5a65caae.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/8fcc1a164cc2c077af869d5e597084175fb98664.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/fab9e90b269f3bae0b03f31eab0a516d9621e969.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ecc4cdff012c2949cdd98252a74a27bf3929e3b9.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/6d79db14a2b2597a9a48d976635d4708b88dcb01.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/fac81c3af8b5970d24274285f51e6a37fb20b5b5.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ecfd2331b3251741fa459ba12f52ff1ba69e4dc5.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/6d90d7c0d948ac3c53b5f78c6026faf7972ebceb.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/9c2c4a00c27c8a6d860d3386dd90ac3c21806a33.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/9643ee0c441c010d6a91b77210cdd13bb1cd3e5c.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f41c3cc842edb8bf5346bd04296b42d09b6d4c56.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/d38ae2c521be531b3d2b629a9d64ce9b2d04c7c5.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e8ced32f72ca5710a54e85bcc2ee4f053022c124.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f7ad50ddbda3d46be521b9c24ba1f784ab0b207e.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/18de50762aa77c0e6d1ee1f98e02201762bf17e8.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/eeed017735b3f9a45dee0db3e0f9a89d27105bf7.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/9ee5714ed28a236358deb1439ca745fc0b659720.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/fb96dadfcadee6e1e2f5d1bfd0d4f12f3d2ab860.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/7b125c6b05e545c729656a7685ee2253b1c157d9.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/128dde2fb6c7f34fabe29f445fefae9e906511ae.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/075655948ed5ecb3daceab710dfa41b4197866da.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/08a32a8366a92995538f4ab1a1ee6ea77b286da6.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f4a0c9a999eef3e84ef22671c27578a5ee209b4c.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f68a33e4373fff8ddd077f1cdfadd6c603fab6d4.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/4e95a3bd6ca97724b93115956021652931dce2b1.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e3cbc375f448633c56a5c8cc84ecd2c9ab1bb006.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/705c744ae17a12bbd669366e1e859529bd1839e4.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/9bfaa651909b2251f28bd89114b0905d4b143e7c.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ab5dd578158344607eab6005dde038bcbbf6f79d.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/b0d6764da2365839955930a22e85650e00638162.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ae63ed76c0ef313a93890a0bb94a5db7b2739984.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/03319d579322f7a20c53a86920b5d40891ce519b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f7dae42e46422daea8ae5aa5e5c3a4842b184176.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/eab84f16108eecd2395ba92e5fe35f87e4cc4910.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e6588a2ab604d4206b6cd951f38de6899f2e83de.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/1092215bab114a8aa718c69c689db82e491437ca.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f580b12a5a212d6b9c4c562807cf59398065ebc5.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/1ef43290539eb48a757efeb03dccc752b01b409b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f63fe38b3a572efe9a39a7b4eee567655ea55504.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/4bc0adfeec672adc2550a60e72556b1529a99369.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/76735f27b6ee4617763c873b7c27c9608cf5fb6d.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/3f2eb86b9e7eb47538d5113a61efd38e2b85fc56.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/89a2ce5d2bd75d349a65f79fd5553ff2d9cb4a65.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f7d7bb89a1616840aff24a6007546f9ee9c3db3b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f80ef22bb3611d1f54a3ee896b58667ff121191d.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f63ccab2ecb9821c77d63d9ce890108645453998.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ae50da3b2f7b6d04cfb77dbf4cb30f8166dfc43a.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/a602e2cd9d0481c62e892b2860846376597b4e27.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/9a89a527658a25de0e7edf7992fa59d7af7131e4.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/1bfaae70294d1dd7486e3826aece9f812db5613f.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/32e3cc27202aa475ac52560c667c9ab663f02a79.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ebbbf6d1b98c95006cbbf097aa08669301742a75.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/4f2eecbeb33ce4b6b40cedcd1d109c89d9027520.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/a6d226f5f964a459a84aa7d513bb975dbb93bc42.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ec39538039c9a0d46113870f0305235b0498ff40.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/bb93343c12e0e358f55314bdf793d24de6ce2859.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/fa759c009d50946c744212aafd2c4adeb66d9505.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/6af63339e9435d65fccf3d55efc690b734c15b76.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/04d67ad683d0492bab2b5052a75bd3d8fbaba771.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/13a8236fa8c92490a2dbfe9d055aef637646eb1f.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/16c27d5aa0214a33783a78e54386b014aad6e97b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/405cff6798f860ac471c2981c6243cae4a3ee9a3.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ba6a45bc45e5092501dc1c5243d203d0f6351293.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/16e9d07491842609447c90e3c7c42d24d4ea1c6d.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/6d4ad641465ef2ca745dfb1df6149861c0f0d7a7.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/72a3f91b89284922df82adfd9762be00d599c29b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/518e7d71ee666e2e504db602dee63c9755cb16b0.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/fa245a2931eac194dd04e16abc21c7d5eb31c8c3.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e607f89ecb8c5d2401a14155094b8592c98bb05a.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e158ef99157dd924f675a3c3e219a6222e3a86e8.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/44ce084d7ec3d3cd0dca2d4f1879cea788d834f8.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/efd6d3a859ac867fb67bdac212ae966b45de027f.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/82602cd09193b5b86ce76509861cd1dacfe71e2b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e67c10a29f71f657d2bd13f4a2d43700ff3871e0.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/eaa9d5f6e3e86640207d86ce2d50dd19daa0d11a.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/21ecac937b60c5adb6c0c8bc937341d55bddb393.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/d3262a21b8c4b3b933551789881b32037a73e496.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ed6adbc123de6b32dd38a630ed28145a000dcb84.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/a08bec66deb4e286608282235a9ab96a6d1702da.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/5e4a4a2a146f6239bc80ef10352d14c8723c480c.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f9fe5eaa33ae6fc2fc6bdc5e0eb43e73785413ba.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e7dc0673ac9816f874a4282e555bf646008792bb.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/977588ce09ebdc6f3e90b1b7018b920f3324631f.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/b8d55ed15909e01a34e998b352ecbc621f972f2a.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/51750f5bd0f288de9fd68cc46cf213cbd7494eb0.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/3f4e4a9506fcd265508b64a15ebf8b915c3fefa1.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/eaed0cbe1bc1e95f249a43457b7aea8801ed200f.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/79b6e4ea6101f1260c2ab70fc890c4c9bb07aa65.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/08d0ba13309ed73be016bcd6e90e3f68aff2373b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/7df811c14ed892344a7d74b5db7eb41b2b73cdab.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f6aa091b19c698dbe00376ef69d470dc5c6e221b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/9d990ea38c109c13345077504a06b90a61d0ae2b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/cc0736b2fdeb809b0386df58ee9cb62affeaeff1.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/db964d72fd63be5b582e98ee29bb5b7c30b21a5b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/18d93ec483f3ec51a0dde14857fff80ee5e281f2.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/bb5ea9d7f6b8a82f2b90b7a5bd09393226a43fd2.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/7dbebdd85e110e667a18dfd2d0534489dde561cf.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ea2714f69da80e93acbd5155152586b3ddf2f6b2.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/b2cfd81553e5ff95518c3eff0c452d3103ff798e.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ac2679b9c238b3196709e745fe19dbdaf5f3875f.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f2aeb38edee479a6763f125f7c2dad3077b3e012.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/4644ee1e70c75d6f00637ded0a970ef5cd8354aa.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/7aeb4406c14bb449651a733d5f6964b43e611a8c.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/009e30bb5b48bcf34702095cf87e10c7c76c8ba8.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/38a3b07561547334506096a6c78d9dcddcb22c43.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/65008fd23b218444ee2c5159dd67897e52f8707f.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/eb8292853f0026ca0d2673aeae1532879a8c660b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/c27072ab0880d4905ce39698755d4ef7fbf619a2.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/9eda2fdd5692f557762d23a728d41e9714163d8e.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/158a873cb6996c3e99b4fe7d8a31fa112a5b72df.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ec3ee0c711ae99e2c527e1f84853810b9ba89190.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/53d59a1ab16b2bfe922dd26df7a9a43ac6f2ab30.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/be307e1a9052a4b274128ceaca49ecd58d5d9278.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/2c647e48cc8fb4df6e76a44d986aaa39589ab7c0.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e5797a426770df5fb1b1c0c80498c1da32044934.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/28317a2a8d12ace11a9451b5a8e1cdc08302e324.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f86f27d8a142741d892586e3131011e35e46db13.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/15c5d17015d89452a2fdc11c1770ef08a7f93e2e.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/3aaa859a50984a794671883884f92242f121354e.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/3d5d962864037b7d5fa7b2504a2cb4bd6ff554d8.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/6936bbd7ccc041f41937af2b774fa69bbdd2cbed.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ea327d7495952426f7b1f3b880cf4a0518cbe8f1.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/99c87e84b9e0cd69b7979cc324d1376a2304128a.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/6adc5a7515e7f51bdf7208377a5e6d34e5ee773f.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ec814e31273aea8ce790277018d43f6754405197.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/08d3404e0750c21136a72df3f41321faf129a8a2.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ea3963301c2e360fd542473c7bfe120634c6f1f1.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/efecd930a652e7d1c71ee18b14e9d46d55cddaed.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/d72087a3a98206e0221b3066aeb697be32f4a45d.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e94134c2c0058ac7261630f074c3ee8ed64a855f.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/b894c1ab78bbd2f7bcca18b4892f96ee7c7bb180.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/1dddb3d60927ad61ee3e9ef86373a9a9b6e7c18c.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/4629ca59553d1e952fa634e07cc85b963cc6c395.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/4be7af4fd01b5c45c9d675e90430d32a85a3ec0d.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/419e7cfc2f9f9c4d5f1a4030ae5970511e7aad35.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/0b220870e37498e50d2de10541286313d12833a3.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f459699707f526f18ddcd852727ad9798ba02005.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/fb1eaaf684ff4d973eb6f9feddeb5ab41af720b4.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f08ee89ab7975cae61a07a656d7052100ee6ac69.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/ed0dc692e94b3c111912f2d6b66a08ced959e7a8.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f51ed55f008db1cc8df7d36cb54e4a460c15b991.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/89aa5e38744199cff24ed1e28ead1deaeaf5d6f0.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/44bb0ac38da2776d8845c6f05a3cd78082501475.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/4c3a589c02a04c8877a898716af54a027f8e2528.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/9da20e079bea7444f38d9188084e0a443dedd4b9.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f9e784a5cf62a90814cfafa819799afb3cc58887.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/25a956058840582e73c1980d8a4fbe3ddcc9d611.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/41cf9f8ce92ca2f3b5a231814ab963471203adec.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/41c0ad05e33f686697a211ee22020746639d9672.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/5dd905751cfc238363d2ca730f6bf9f0f786c662.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/7acac0025f0619381a33e0db257f14e1abdb4072.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/cfd4f257c5d91c849354568ec90075b3aad4dee0.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/1dd3ecd4adeb72ab5671419d7d6da01b2a05e660.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/acbacaf108ab6a07a7d7261750192740a3f35882.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/348b2f9428f2a5ab15c16e9bcbd507708acd70e8.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f75f17c76c64ca209fad9eacadaf44dcf2348024.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f284991faff4329109e54a7029b12304254bcf65.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/a7270a72afd2ad6d7c3095f848bca78244db0ddd.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/1dda6ed80d6df2ffeb28385f9b96daba81a570e3.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/d34b6a2e073aaa25a3dc4662e5fb7ef15ce6f66c.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/97c49f087f98cd5dd72d63d17a1295b551080f34.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f1a3914b0beb6c13215f1c3df9f2616403737969.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/70130c99aaa3883fd46924c0362efca98ee2e5fb.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f429ab60d391bde592d1a816653a05b17758cbd9.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/fa30a92dcacc9655fd332a91f9153eeb7db164c4.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/9e0f69637272f894c6087c8330c435154318acd9.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/5e9bf7762bdf54e84243caeeef1d71e80bbc84ca.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f3cf4042b779d096c26c9349799f5dda24ed83ed.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/d76417b96f2fddebce28192aecb97f4ac325137f.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/bb10f5fb3c3459f61cb25c48d0ba7d5deedf9ebf.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/618bd6e674c7fbcb5682a95bcd139c55e3f6ffb4.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/a17639e8c7b7af3659be155da5da61a32dffe27c.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/e9357f0091702a0eaa60ba265c6e8550d034787a.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/2d842e9a9b99547bbd0a2d1cdf9fa72085d1ec4b.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/9da7d808acdf439222ab46b666ebd56c5be9d062.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/faefd71d4dcd1dce347076d3f1dc8f843a798970.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/beb4056c01ab0d9fa8169a78e09462913204f213.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/b4db167d0e02a2f24ee50cd4216c8a9feb389a13.jpg,1
../input/painting-vs-photograph-classification-dataset/Raw Data/painting/f1c093e206867ee65050ce02c657013cc1c1cc77.jpg,1
